id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
AGBL3	12	0.0013257	0.0090032	0.819069	227	5	0.107	0.44372	0.73423	0.999761	15375	5	0.107
BSPRY	12	0.0013285	0.0090219	0.819069	228	9	-0.48817	0.64091	0.85635	0.999761	18112	2	-0.48817
HAVCR1	12	0.0013322	0.0090447	0.819069	229	3	-0.01144	0.8022	0.92737	0.999761	19802	3	-0.01144
HIST1H4H	12	0.0013615	0.0092049	0.819069	230	3	0.12153	0.3052	0.60227	0.999761	12552	5	0.12153
ZFP14	12	0.001366	0.0092268	0.819069	231	8	-0.65055	0.83763	0.94198	0.999761	20165	3	-0.65055
hsa-mir-499b	6	0.00137	0.0068415	0.802004	232	2	0.010324	0.29253	0.50011	0.997827	12270	1	0.010324
WWC1	12	0.0013718	0.0092596	0.819069	233	8	-0.41923	0.53379	0.79232	0.999761	16676	4	-0.41923
NDUFA6	12	0.0013761	0.0092847	0.819069	234	5	0.092413	0.063824	0.2206	0.974277	4686	5	0.092413
SVIL	12	0.001377	0.0092906	0.819069	235	6	-0.18107	0.25116	0.54688	0.999761	11360	4	-0.18107
ARF1	12	0.0013799	0.0093084	0.819069	236	9	-0.47859	0.25534	0.55127	0.999761	11440	1	-0.47859
RNASE13	12	0.0013825	0.0093244	0.819069	237	8	-0.38999	0.27939	0.57611	0.999761	11972	4	-0.38999
GREM1	12	0.0013962	0.0094111	0.819069	238	8	-0.66773	0.24564	0.54107	0.999761	11235	4	-0.66773
PPP1R12A	12	0.0014006	0.0094312	0.819069	239	9	-0.45066	0.95747	0.98217	0.999761	21229	1	-0.45066
EBF1	12	0.0014017	0.0094376	0.819069	240	7	-0.64044	0.8366	0.94156	0.999761	20157	2	-0.64044
PGM2	12	0.001425	0.0095654	0.819683	241	9	-0.39163	0.94946	0.97882	0.999761	21133	2	-0.39163
MBD3L2	12	0.0014261	0.0095722	0.819683	242	3	0.41057	0.0097162	0.050905	0.974277	1076	8	0.41057
SPATA12	12	0.0014327	0.0096073	0.819683	243	4	0.017739	0.17316	0.43281	0.993805	9118	5	0.017739
CABP7	12	0.0014342	0.0096146	0.819683	244	5	-0.080319	0.43167	0.72337	0.999761	15153	3	-0.080319
FAM167B	12	0.0014432	0.0096635	0.819683	245	9	-0.58297	0.79328	0.92378	0.999761	19701	2	-0.58297
SIAH1	12	0.0014483	0.0096831	0.819683	246	8	-0.45113	0.39315	0.68776	0.999761	14425	2	-0.45113
NUCB1	12	0.0014524	0.0097091	0.819683	247	5	0.11299	0.21635	0.49911	0.997616	10422	5	0.11299
LZTS2	12	0.0014738	0.0098378	0.824477	248	7	-0.50884	0.92844	0.97156	0.999761	20958	2	-0.50884
XRCC2	12	0.0014746	0.0098419	0.824477	249	9	-0.43308	0.44292	0.73351	0.999761	15353	1	-0.43308
LRRC72	12	0.0015126	0.010045	0.831853	250	6	-0.13523	0.20539	0.48262	0.995647	10099	4	-0.13523
CYP24A1	12	0.0015224	0.01011	0.834074	251	2	0.014722	0.19573	0.46777	0.99554	9804	4	0.014722
FGF14	12	0.0015332	0.010168	0.835336	252	6	-0.28077	0.58073	0.82051	0.999761	17321	4	-0.28077
PCK1	11	0.0015356	0.0099866	0.830185	253	6	-0.5821	0.055999	0.19878	0.974277	4216	5	-0.5821
GCC2	12	0.0015493	0.010253	0.835336	254	8	-0.62041	0.69957	0.88852	0.999761	18822	3	-0.62041
UNC5A	12	0.0015504	0.01026	0.835336	255	6	-0.14798	0.33471	0.63152	0.999761	13181	3	-0.14798
PEAK1	12	0.0015534	0.01028	0.835336	256	6	-0.31169	0.2018	0.47721	0.995647	10002	3	-0.31169
MTCP1	12	0.0015708	0.010384	0.83762	257	8	-0.55198	0.080503	0.262	0.975897	5594	4	-0.55198
DLX5	12	0.0015728	0.010399	0.83762	258	6	-0.26303	0.51143	0.77891	0.999761	16370	3	-0.26303
ACADS	12	0.0015834	0.010459	0.83762	259	6	-0.13047	0.10856	0.32447	0.980138	6909	5	-0.13047
PNLIPRP2	12	0.001584	0.010462	0.83762	260	6	-0.40163	0.52465	0.78679	0.999761	16539	3	-0.40163
hsa-mir-5682	8	0.0015997	0.0089689	0.819069	261	6	-0.3678	0.83992	0.91552	0.999761	20195	1	-0.3678
TMPRSS7	12	0.0016015	0.010558	0.839136	262	8	-0.43767	0.15467	0.40301	0.991214	8521	3	-0.43767
MTMR14	12	0.001619	0.010679	0.840526	263	5	0.036527	0.14993	0.39531	0.989213	8363	5	0.036527
PTPN18	12	0.0016278	0.010733	0.840708	264	8	-0.40533	0.99045	0.99212	0.999761	21524	1	-0.40533
CDK5RAP3	12	0.0016336	0.010782	0.840821	265	5	0.038739	0.087968	0.27987	0.976268	5982	5	0.038739
NANOS1	12	0.0016387	0.010812	0.840821	266	6	-0.29835	0.049766	0.184	0.974277	3868	4	-0.29835
ARID1B	11	0.0016506	0.010663	0.840526	267	8	-0.45673	0.31747	0.60635	0.999761	12788	2	-0.45673
TEX14	12	0.0016566	0.010919	0.844586	268	6	-0.4697	0.55635	0.80594	0.999761	16972	3	-0.4697
hsa-mir-1273g	8	0.0016638	0.0092929	0.819069	269	6	-1.272	0.1473	0.35396	0.984063	8271	2	-1.272
CAPG	12	0.0016652	0.010969	0.844586	270	6	-0.38667	0.94871	0.97854	0.999761	21119	2	-0.38667
hsa-mir-4313	8	0.0016783	0.0093664	0.819069	271	7	-0.67113	0.63629	0.81228	0.999761	18063	1	-0.67113
ACVR1C	12	0.0016839	0.011074	0.846653	272	5	-0.13186	0.088761	0.28171	0.976268	6013	5	-0.13186
KCNJ1	12	0.0017011	0.011176	0.846653	273	9	-0.48137	0.95527	0.98122	0.999761	21205	1	-0.48137
IGF2	12	0.0017075	0.011208	0.846653	274	5	0.036546	0.10024	0.30849	0.979461	6558	5	0.036546
YIPF5	12	0.0017129	0.011235	0.846653	275	5	-0.076594	0.66875	0.87268	0.999761	18470	3	-0.076594
SLC35D1	12	0.0017307	0.011341	0.846653	276	9	-0.39142	0.96647	0.98596	0.999761	21314	1	-0.39142
ZIC2	12	0.0017341	0.011358	0.846653	277	3	0.12688	0.2499	0.54555	0.999761	11327	5	0.12688
TPT1	12	0.0017367	0.011375	0.846653	278	8	-0.57416	0.68204	0.88042	0.999761	18624	3	-0.57416
SGSM2	12	0.00174	0.011394	0.846653	279	6	-0.37726	0.661	0.86815	0.999761	18362	2	-0.37726
GDPD2	12	0.0017765	0.011593	0.855731	280	9	-0.29353	0.6388	0.8551	0.999761	18093	2	-0.29353
PYDC1	12	0.0017814	0.011617	0.855731	281	9	-0.44741	0.7424	0.90415	0.999761	19198	3	-0.44741
FSCN3	12	0.0017843	0.011635	0.855731	282	3	0.20415	0.09756	0.30237	0.979461	6451	6	0.20415
AZI1	12	0.001795	0.011699	0.857523	283	6	-0.36249	0.99775	0.99774	0.999833	21650	0	-0.36249
TMEM68	12	0.0018026	0.011746	0.858069	284	4	0.10774	0.24995	0.5456	0.999761	11331	4	0.10774
LOC643037	12	0.0018539	0.012043	0.874735	285	9	-0.45814	0.86781	0.95526	0.999761	20483	2	-0.45814
UFC1	12	0.0018584	0.012068	0.874735	286	9	-0.44526	0.057793	0.20507	0.974277	4328	3	-0.44526
ZFX	12	0.0018744	0.012159	0.874735	287	3	0.13777	0.091027	0.28708	0.976306	6133	6	0.13777
SYNPO	12	0.0018797	0.012183	0.874735	288	8	-0.40355	0.81102	0.93095	0.999761	19892	3	-0.40355
C16orf58	12	0.001883	0.012204	0.874735	289	5	0.23638	0.058969	0.20817	0.974277	4393	7	0.23638
GIMD1	12	0.0018847	0.012216	0.874735	290	4	0.060579	0.17959	0.44294	0.994106	9318	5	0.060579
ZNRD1	12	0.0019099	0.012361	0.8813	291	8	-0.80256	0.95988	0.98321	0.999761	21252	1	-0.80256
KIAA1671	12	0.0019207	0.012433	0.8813	292	8	-0.71382	0.06836	0.23211	0.974277	4931	3	-0.71382
NonTargetingControlGuideForHuman_0564	2	0.0019213	0.0037718	0.760222	293	2	-0.68227	0.99808	0.99805	0.999833	21656	0	-0.68227
LRPAP1	12	0.0019289	0.012478	0.8813	294	8	-0.52021	0.34754	0.64409	0.999761	13452	4	-0.52021
PANX3	12	0.001935	0.012511	0.8813	295	4	0.20008	0.085366	0.27362	0.975897	5847	7	0.20008
CD33	12	0.0019443	0.012556	0.8813	296	9	-0.55716	0.96015	0.98332	0.999761	21254	1	-0.55716
TNNC1	12	0.001951	0.012592	0.8813	297	7	-0.60393	0.58944	0.82575	0.999761	17443	2	-0.60393
OR2L8	12	0.001984	0.012792	0.884389	298	2	0.16153	0.077877	0.25562	0.975114	5458	6	0.16153
CRIP1	12	0.0019852	0.012799	0.884389	299	4	0.19896	0.085219	0.27329	0.975897	5837	7	0.19896
ESPN	12	0.0019999	0.012876	0.886499	300	7	-0.43877	0.95843	0.98258	0.999761	21238	2	-0.43877
H3F3B	12	0.0020057	0.012911	0.886499	301	7	-0.51409	0.44727	0.73741	0.999761	15450	4	-0.51409
FADS6	12	0.0020354	0.013069	0.888515	302	3	0.1776	0.25618	0.55216	0.999761	11462	4	0.1776
C14orf119	12	0.0020377	0.013081	0.888515	303	6	-0.32727	0.28063	0.57739	0.999761	11997	4	-0.32727
hsa-mir-30c-2	8	0.0020704	0.011375	0.846653	304	5	-0.86118	0.34161	0.59592	0.999761	13318	2	-0.86118
HTR3A	12	0.0020856	0.013365	0.888515	305	5	0.15897	0.10832	0.32406	0.980138	6896	6	0.15897
TPSD1	12	0.0020985	0.013437	0.888515	306	6	-0.087608	0.083165	0.26845	0.975897	5742	6	-0.087608
RNASEH2C	12	0.0021334	0.013614	0.888515	307	6	-0.17273	0.69541	0.88706	0.999761	18789	3	-0.17273
MTHFR	12	0.0021368	0.013634	0.888515	308	7	-0.47601	0.90252	0.96421	0.999761	20738	1	-0.47601
UBE2D3	12	0.0021408	0.013658	0.888515	309	6	-0.38048	0.79	0.9225	0.999761	19667	3	-0.38048
OR2T33	12	0.0021417	0.01366	0.888515	310	7	-0.66773	0.99492	0.99492	0.999761	21588	1	-0.66773
KCNH4	12	0.0021419	0.013661	0.888515	311	5	-0.029924	0.057544	0.20443	0.974277	4311	5	-0.029924
USHBP1	12	0.0021477	0.013696	0.888515	312	7	-0.78853	0.36278	0.65878	0.999761	13789	3	-0.78853
CHRM3	12	0.0021509	0.013711	0.888515	313	8	-0.26577	0.5415	0.79699	0.999761	16779	2	-0.26577
ZNF217	12	0.0021694	0.013801	0.888515	314	9	-0.44872	0.2925	0.58953	0.999761	12268	2	-0.44872
DST	12	0.0021745	0.013829	0.888515	315	6	-0.13517	0.35789	0.65405	0.999761	13684	4	-0.13517
TAPBP	12	0.0021768	0.013844	0.888515	316	9	-0.42849	0.83872	0.94248	0.999761	20184	3	-0.42849
FAM49B	12	0.0021818	0.013869	0.888515	317	9	-0.4618	0.74234	0.90412	0.999761	19196	2	-0.4618
ORMDL1	12	0.0021987	0.013964	0.888515	318	6	-0.33434	0.99394	0.99415	0.999761	21572	1	-0.33434
BEST1	12	0.0022028	0.013984	0.888515	319	6	-0.23941	0.00027663	0.0022052	0.82494	56	5	-0.23941
LHX2	12	0.0022055	0.01399	0.888515	320	8	-0.69785	0.25951	0.55565	0.999761	11544	2	-0.69785
ACTL7B	12	0.002212	0.01402	0.888515	321	3	0.017282	0.023973	0.10597	0.974277	2197	5	0.017282
CRISP1	12	0.0022141	0.01403	0.888515	322	8	-0.39406	0.36288	0.65887	0.999761	13793	3	-0.39406
C10orf67	12	0.0022153	0.014036	0.888515	323	7	-0.48587	0.67661	0.87728	0.999761	18560	2	-0.48587
C16orf96	12	0.0022165	0.014041	0.888515	324	9	-0.39533	0.21996	0.50446	0.999388	10516	1	-0.39533
CETN1	12	0.0022232	0.014079	0.888515	325	6	-0.17329	0.13227	0.36562	0.984063	7762	4	-0.17329
NXF2	12	0.0022306	0.014113	0.888515	326	5	-0.077637	0.89261	0.96171	0.999761	20668	2	-0.077637
FAM170B	12	0.0022362	0.014141	0.888515	327	5	-0.20134	0.27719	0.57385	0.999761	11936	4	-0.20134
STK35	12	0.0022438	0.014188	0.888515	328	8	-0.47119	0.95682	0.98189	0.999761	21223	1	-0.47119
PKIB	12	0.0022508	0.014222	0.888515	329	6	-0.24266	0.99749	0.9975	0.999761	21648	0	-0.24266
MYH6	12	0.0022788	0.014374	0.888515	330	7	-0.64223	0.070628	0.2378	0.974277	5054	4	-0.64223
RAB6B	12	0.0022845	0.014406	0.888515	331	7	-0.40867	0.5663	0.81187	0.999761	17103	3	-0.40867
RDH16	12	0.0022861	0.014412	0.888515	332	6	-0.32291	0.4956	0.76948	0.999761	16145	3	-0.32291
UBR1	12	0.0022864	0.014415	0.888515	333	2	0.18126	0.21748	0.5008	0.997861	10456	6	0.18126
RXRA	11	0.0022946	0.014305	0.888515	334	6	-0.2867	0.28458	0.5688	0.999761	12095	3	-0.2867
hsa-mir-3670-1	8	0.0022948	0.012498	0.8813	335	5	-0.51602	0.33051	0.58726	0.999761	13088	2	-0.51602
TCEB3C	6	0.0022955	0.010977	0.844586	336	4	-0.68479	0.97985	0.97983	0.999761	21417	0	-0.68479
TPO	12	0.0023068	0.01452	0.892449	337	4	-0.019538	0.37039	0.66607	0.999761	13956	3	-0.019538
GDNF	12	0.0023301	0.014654	0.897992	338	9	-0.5332	0.72317	0.89701	0.999761	19017	2	-0.5332
hsa-mir-604	8	0.0023346	0.012695	0.882854	339	4	-0.46026	0.2662	0.5116	0.999761	11676	3	-0.46026
ZNF341	12	0.0023366	0.014693	0.897992	340	6	-0.21547	0.43996	0.73083	0.999761	15307	3	-0.21547
LOX	12	0.00235	0.014761	0.899613	341	7	-0.18877	0.47124	0.7549	0.999761	15842	2	-0.18877
hsa-mir-1236	8	0.0023898	0.01298	0.888419	342	6	-0.67268	0.078597	0.22706	0.974277	5498	2	-0.67268
C20orf144	12	0.0023956	0.015015	0.906023	343	5	-0.035584	0.18515	0.45146	0.994106	9502	5	-0.035584
KIAA1958	12	0.0024005	0.015046	0.906023	344	7	-0.36216	0.85145	0.94798	0.999761	20328	3	-0.36216
CCPG1	12	0.0024051	0.015075	0.906023	345	9	-0.61698	0.58393	0.82244	0.999761	17370	3	-0.61698
TMEM39A	12	0.0024157	0.015141	0.906241	346	6	-0.30211	0.72372	0.89721	0.999761	19022	1	-0.30211
OR52E4	12	0.0024194	0.015162	0.906241	347	4	-0.094752	0.9815	0.98895	0.999761	21429	1	-0.094752
IZUMO2	12	0.002437	0.015269	0.908042	348	4	-0.059177	0.79336	0.92382	0.999761	19704	3	-0.059177
NRIP2	12	0.0024508	0.015346	0.908042	349	7	-0.61397	0.8483	0.94663	0.999761	20293	3	-0.61397
ZDHHC16	12	0.0024568	0.015377	0.908042	350	6	-0.17725	0.33823	0.63494	0.999761	13251	5	-0.17725
KRTAP4-8	12	0.0024732	0.01546	0.908042	351	7	-0.40956	0.99304	0.99355	0.999761	21558	1	-0.40956
PARP4	12	0.0024872	0.015544	0.908042	352	2	0.31705	0.013636	0.066637	0.974277	1387	8	0.31705
PPAPDC2	12	0.0024952	0.01559	0.908042	353	8	-0.41838	0.17469	0.43524	0.994106	9173	3	-0.41838
FXYD4	12	0.0025106	0.01567	0.908042	354	4	0.14482	0.22908	0.5178	0.999761	10759	6	0.14482
ARHGAP40	12	0.0025129	0.015685	0.908042	355	7	-0.54692	0.039579	0.15607	0.974277	3269	4	-0.54692
PITPNA	12	0.0025147	0.015698	0.908042	356	5	-0.10441	0.72381	0.89725	0.999761	19023	2	-0.10441
EXOC2	12	0.0025151	0.0157	0.908042	357	7	-0.49696	0.93587	0.97396	0.999761	21024	1	-0.49696
SHFM1	12	0.0025195	0.015729	0.908042	358	9	-0.62174	0.99726	0.99726	0.999761	21641	0	-0.62174
ARHGEF40	12	0.002524	0.015759	0.908042	359	5	-0.091806	0.49299	0.76791	0.999761	16106	4	-0.091806
TGM1	12	0.0025265	0.015778	0.908042	360	7	-0.50235	0.18689	0.45414	0.994106	9563	5	-0.50235
DSTN	12	0.0025373	0.015833	0.908684	361	3	0.09684	0.45213	0.74175	0.999761	15543	5	0.09684
NRXN3	12	0.0025446	0.015873	0.908684	362	9	-0.468	0.92257	0.96978	0.999761	20908	2	-0.468
CERS6	12	0.0025632	0.01598	0.909245	363	8	-0.3115	0.32943	0.62641	0.999761	13061	3	-0.3115
IGFL2	12	0.0025651	0.015992	0.909245	364	5	0.089433	0.054692	0.19705	0.974277	4139	6	0.089433
PRDM8	12	0.002576	0.016047	0.909245	365	5	-0.079464	0.5843	0.82265	0.999761	17375	3	-0.079464
OR1A2	12	0.0025875	0.016107	0.909245	366	5	-0.047291	0.23909	0.53213	0.999761	11047	5	-0.047291
hsa-mir-4277	8	0.002605	0.014066	0.888515	367	4	-0.23389	0.29938	0.55255	0.999761	12415	4	-0.23389
NFKBIZ	12	0.0026051	0.016209	0.909245	368	9	-0.36149	0.99827	0.99827	0.999833	21660	0	-0.36149
TMEM101	12	0.0026101	0.016238	0.909245	369	7	-0.52383	0.77849	0.91795	0.999761	19550	3	-0.52383
GPR153	12	0.0026161	0.016268	0.909245	370	7	-0.45922	0.03793	0.15149	0.974277	3171	3	-0.45922
ZZEF1	12	0.0026261	0.016325	0.909245	371	7	-0.22891	0.23079	0.52025	0.999761	10801	3	-0.22891
NSUN5	12	0.0026377	0.01639	0.909245	372	6	-0.28364	0.49208	0.76739	0.999761	16095	3	-0.28364
SATB1	12	0.0026456	0.016442	0.909245	373	9	-0.45736	0.67424	0.87588	0.999761	18538	2	-0.45736
IFT122	12	0.0026569	0.0165	0.909245	374	8	-0.44141	0.75747	0.90983	0.999761	19340	3	-0.44141
GJA9	12	0.0026587	0.016511	0.909245	375	6	-0.25037	0.21493	0.49698	0.996886	10380	3	-0.25037
PQLC1	12	0.0026879	0.01668	0.916218	376	3	0.33854	0.0019937	0.013027	0.914688	299	9	0.33854
NPM1	11	0.0026942	0.016318	0.909245	377	5	-0.066451	0.013382	0.064705	0.974277	1362	5	-0.066451
ZNF181	12	0.002708	0.016795	0.918626	378	4	0.053143	0.34308	0.63968	0.999761	13347	5	0.053143
ADCY7	12	0.0027301	0.01692	0.918626	379	6	-0.17306	0.11548	0.33663	0.982941	7165	4	-0.17306
NARF	12	0.0027335	0.016936	0.918626	380	6	-0.29268	0.046781	0.17589	0.974277	3665	5	-0.29268
KCNH8	12	0.0027495	0.017031	0.919263	381	3	0.12822	0.39078	0.68553	0.999761	14387	5	0.12822
SHPRH	12	0.0027617	0.017093	0.919263	382	6	-0.3373	0.21445	0.49625	0.996842	10368	3	-0.3373
MBTD1	12	0.0027788	0.017192	0.919263	383	4	0.074053	0.032968	0.13739	0.974277	2868	5	0.074053
MSANTD1	12	0.0027883	0.017243	0.919263	384	2	0.18162	0.065335	0.22447	0.974277	4755	7	0.18162
FANK1	12	0.0027979	0.017287	0.919263	385	8	-0.40429	0.62677	0.84795	0.999761	17933	2	-0.40429
FIGNL1	12	0.0028081	0.017334	0.919263	386	6	-0.22204	0.75998	0.91077	0.999761	19358	3	-0.22204
KCNE1L	12	0.0028085	0.017338	0.919263	387	6	-0.21471	0.34998	0.6465	0.999761	13504	4	-0.21471
GABRA1	12	0.0028126	0.017361	0.919263	388	6	-0.2827	0.3993	0.69351	0.999761	14548	3	-0.2827
CLNS1A	12	0.0028165	0.01738	0.919263	389	7	-0.33795	0.20735	0.48557	0.995647	10155	1	-0.33795
MOCOS	12	0.0028259	0.017432	0.919263	390	9	-0.34202	0.9748	0.98742	0.999761	21379	1	-0.34202
BPHL	12	0.0028384	0.017495	0.919263	391	3	0.24012	0.093467	0.29283	0.978209	6253	7	0.24012
VDAC2	12	0.0028526	0.017575	0.919263	392	8	-0.90329	0.4836	0.76231	0.999761	15998	2	-0.90329
SNRPB	12	0.0028581	0.017602	0.919263	393	8	-0.52164	0.044224	0.16893	0.974277	3534	1	-0.52164
CAP2	12	0.0028613	0.017625	0.919263	394	9	-0.29556	0.055093	0.19808	0.974277	4157	3	-0.29556
AIM1	12	0.0028637	0.017636	0.919263	395	9	-0.51359	0.92494	0.97049	0.999761	20936	2	-0.51359
PSMA2	12	0.0028704	0.017682	0.919263	396	6	-0.20546	0.58302	0.82188	0.999761	17354	3	-0.20546
NOVA2	12	0.0028886	0.017784	0.919263	397	2	0.027788	0.59225	0.82744	0.999761	17484	3	0.027788
HES2	12	0.0028935	0.017813	0.919263	398	8	-0.46172	0.4499	0.73975	0.999761	15504	1	-0.46172
NonTargetingControlGuideForHuman_0672	2	0.0028945	0.0056368	0.790787	399	1	-0.20197	0.17851	0.25124	0.975028	9287	1	-0.20197
NDUFS5	12	0.002895	0.017823	0.919263	400	4	-0.0027573	0.59836	0.83101	0.999761	17562	3	-0.0027573
CRYAA	12	0.002897	0.017837	0.919263	401	7	-0.34354	0.45018	0.74001	0.999761	15508	3	-0.34354
NonTargetingControlGuideForHuman_0065	2	0.0029113	0.0056729	0.790787	402	1	-0.33874	0.451	0.46174	0.99554	15522	1	-0.33874
hsa-mir-5787	8	0.0029352	0.015705	0.908042	403	6	-1.3814	0.53164	0.74276	0.999761	16642	1	-1.3814
GDF7	12	0.0029406	0.018069	0.927477	404	6	-0.29507	0.18073	0.44468	0.994106	9356	3	-0.29507
KRTAP13-3	12	0.0029637	0.018196	0.927477	405	6	-0.18585	0.21167	0.49208	0.996279	10290	3	-0.18585
GALNT3	12	0.0029638	0.018196	0.927477	406	6	-0.06328	0.19698	0.46976	0.99554	9850	6	-0.06328
BNIP3	12	0.0029725	0.018249	0.927477	407	6	-0.064911	0.41707	0.71001	0.999761	14888	4	-0.064911
CUL1	12	0.0029731	0.018252	0.927477	408	7	-0.44372	0.13332	0.36736	0.984063	7797	5	-0.44372
RPL3L	12	0.0029825	0.018308	0.927477	409	6	-0.22708	0.34485	0.64142	0.999761	13377	2	-0.22708
KLRC1	12	0.0029889	0.01834	0.927477	410	2	0.14966	0.61505	0.84094	0.999761	17774	4	0.14966
INS-IGF2	8	0.0030088	0.016067	0.909245	411	6	-0.62563	0.88743	0.93125	0.999761	20638	1	-0.62563
CELF5	12	0.0030296	0.018565	0.927477	412	4	-0.1207	0.35575	0.652	0.999761	13641	4	-0.1207
TLR1	12	0.0030338	0.018585	0.927477	413	8	-0.43181	0.55499	0.80514	0.999761	16953	1	-0.43181
ASAP1	12	0.0030391	0.018624	0.927477	414	3	0.15766	0.12996	0.36176	0.984063	7685	6	0.15766
CNNM2	12	0.0030502	0.018678	0.927477	415	9	-0.34292	0.99994	0.99994	0.999985	21694	0	-0.34292
RAMP2	12	0.0030673	0.018767	0.927477	416	8	-0.48379	0.9962	0.9962	0.999761	21608	0	-0.48379
TYROBP	12	0.0030686	0.018775	0.927477	417	9	-0.28541	0.10756	0.32269	0.98008	6878	1	-0.28541
PLA2G4D	12	0.0030775	0.018821	0.927477	418	8	-0.49994	0.31085	0.60797	0.999761	12665	2	-0.49994
CAPNS1	12	0.0030843	0.018854	0.927477	419	6	-0.22502	0.30537	0.60243	0.999761	12555	3	-0.22502
LOC100131094	12	0.0030893	0.018886	0.927477	420	4	0.06506	0.6344	0.85251	0.999761	18039	4	0.06506
SPA17	12	0.0030893	0.018887	0.927477	421	6	-0.042927	0.045256	0.17174	0.974277	3586	5	-0.042927
hsa-mir-3939	8	0.0030978	0.016511	0.909245	422	2	0.23107	0.124	0.32072	0.979657	7489	4	0.23107
OGFOD3	12	0.0030997	0.018942	0.927477	423	7	-0.42964	0.39844	0.69271	0.999761	14528	2	-0.42964
TEX37	12	0.003115	0.019018	0.927477	424	8	-0.4676	0.46353	0.75023	0.999761	15721	2	-0.4676
VAX2	12	0.0031195	0.019047	0.927477	425	6	-0.3108	0.098806	0.30524	0.979461	6507	4	-0.3108
GPR157	12	0.0031234	0.019066	0.927477	426	8	-0.44483	0.46751	0.75268	0.999761	15785	3	-0.44483
MARVELD2	12	0.0031251	0.019077	0.927477	427	5	-0.14834	0.63764	0.85441	0.999761	18084	4	-0.14834
PHC2	12	0.0031364	0.019138	0.927477	428	9	-0.42173	0.99586	0.99587	0.999761	21603	0	-0.42173
IPO5	12	0.0031394	0.019158	0.927477	429	8	-0.2964	0.79111	0.92292	0.999761	19679	2	-0.2964
FGF17	12	0.0031531	0.019226	0.927477	430	6	-0.13757	0.52454	0.78673	0.999761	16538	2	-0.13757
hsa-mir-4760	8	0.0031652	0.016834	0.918626	431	7	-0.36288	0.72807	0.85414	0.999761	19068	1	-0.36288
hsa-mir-4435-2	5	0.0031788	0.013652	0.888515	432	4	-0.68167	0.98467	0.98465	0.999761	21453	0	-0.68167
ZNRF3	12	0.0031867	0.019406	0.930245	433	4	0.038663	0.45483	0.7442	0.999761	15591	4	0.038663
HCFC2	12	0.0031896	0.019422	0.930245	434	7	-0.43359	0.56777	0.81277	0.999761	17132	3	-0.43359
PFN4	12	0.0032056	0.019516	0.930566	435	6	-0.38939	0.98899	0.99145	0.999761	21499	1	-0.38939
NOXO1	12	0.0032191	0.019592	0.930566	436	9	-0.32971	0.5658	0.81157	0.999761	17097	2	-0.32971
SH2D2A	12	0.0032228	0.019611	0.930566	437	8	-0.58483	0.21221	0.49291	0.996279	10305	3	-0.58483
RAPGEF3	12	0.0032275	0.019639	0.930566	438	7	-0.29797	0.38569	0.68068	0.999761	14279	3	-0.29797
NonTargetingControlGuideForHuman_0576	2	0.0032313	0.0062693	0.790787	439	2	-1.2116	0.99677	0.99677	0.999761	21627	0	-1.2116
CLEC2D	12	0.0032365	0.019689	0.930566	440	7	-0.37536	0.32374	0.62081	0.999761	12929	3	-0.37536
PNPLA1	12	0.0032393	0.019701	0.930566	441	7	-0.3985	0.45135	0.74105	0.999761	15529	4	-0.3985
TSR1	12	0.0032616	0.019818	0.930566	442	8	-0.84038	0.94967	0.9789	0.999761	21137	1	-0.84038
CHMP2A	12	0.0032659	0.019844	0.930566	443	7	-0.41286	0.78085	0.91888	0.999761	19573	1	-0.41286
GK2	12	0.0032732	0.019888	0.930566	444	7	-0.35291	0.99192	0.99287	0.999761	21542	1	-0.35291
GOLPH3	12	0.0032899	0.019979	0.930566	445	5	-0.039465	0.2694	0.56586	0.999761	11760	3	-0.039465
COMP	12	0.003299	0.020022	0.930566	446	8	-0.47088	0.81992	0.93458	0.999761	19980	3	-0.47088
LSM10	12	0.0033032	0.02005	0.930566	447	8	-0.44835	0.096759	0.30052	0.979461	6404	2	-0.44835
DLG4	12	0.0033088	0.020078	0.930566	448	7	-0.40656	0.34536	0.64195	0.999761	13392	5	-0.40656
FAM173A	12	0.00332	0.020133	0.930566	449	8	-0.4555	0.94137	0.97587	0.999761	21060	1	-0.4555
HSD17B3	12	0.0033252	0.020164	0.930566	450	8	-0.65534	0.18516	0.45147	0.994106	9503	3	-0.65534
FUT9	12	0.0033272	0.020172	0.930566	451	8	-0.58173	0.26412	0.56045	0.999761	11633	2	-0.58173
STX1B	12	0.0033391	0.020247	0.930566	452	8	-0.31886	0.44532	0.73565	0.999761	15410	2	-0.31886
PAPD4	12	0.00334	0.020253	0.930566	453	5	-0.16484	0.28991	0.58686	0.999761	12214	4	-0.16484
ERICH1	12	0.0033597	0.02036	0.930566	454	6	-0.31615	0.10647	0.32072	0.979657	6830	5	-0.31615
LOC283710	12	0.0033767	0.020458	0.930566	455	5	-0.17796	0.51323	0.78001	0.999761	16396	4	-0.17796
AQP3	12	0.0033902	0.020527	0.930566	456	3	-0.00048622	0.48505	0.76319	0.999761	16010	4	-0.00048622
ITPKB	12	0.0033916	0.02054	0.930566	457	6	-0.19654	0.19178	0.46172	0.99554	9698	4	-0.19654
