id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CHAF1A	6	0.71295	0.8272	1.0	17297	2	0.094143	0.7978	0.86872	0.999997	18415	1	0.094143
SPZ1	6	0.71295	0.8272	1.0	17298	1	0.45085	0.68887	0.81144	0.999997	17108	2	0.45085
PHACTR2	6	0.71296	0.82721	1.0	17299	2	1.0941	0.1892	0.39334	0.997138	7973	3	1.0941
RPS27L	6	0.71308	0.8273	1.0	17300	2	-0.135	0.67959	0.80504	0.999997	16981	1	-0.135
RRP8	6	0.71324	0.82742	1.0	17301	1	0.74919	0.33431	0.55172	0.997138	11276	3	0.74919
SEC14L4	6	0.71329	0.82745	1.0	17302	2	-0.030993	0.25651	0.46803	0.997138	9532	2	-0.030993
hsa-mir-3118-4	2	0.71332	0.71318	1.0	17303	0	0.75785	0.47063	0.48428	0.997138	13946	1	0.75785
RHEBL1	6	0.71349	0.8276	1.0	17304	2	-0.14488	0.71459	0.82941	0.999997	17468	2	-0.14488
hsa-mir-218-2	4	0.71352	0.74316	1.0	17305	1	0.05541	0.70443	0.74537	0.999509	17327	1	0.05541
hsa-mir-619	3	0.71355	0.7156	1.0	17306	1	-0.22648	0.15116	0.25654	0.993881	6950	1	-0.22648
FAM160A2	6	0.71363	0.82771	1.0	17307	2	0.43349	0.17792	0.3806	0.997138	7706	3	0.43349
NonTargetingControlGuideForHuman_0435	1	0.7138	0.7139	1.0	17308	0	1.4751	0.2862	0.28608	0.99509	10255	1	1.4751
GFRA1	6	0.71381	0.82784	1.0	17309	2	1.062	0.16156	0.36053	0.997138	7285	3	1.062
NonTargetingControlGuideForHuman_0775	1	0.71386	0.71396	1.0	17310	0	1.4621	0.28614	0.28602	0.99509	10253	1	1.4621
hsa-mir-548o	4	0.71391	0.7434	1.0	17311	1	0.092322	0.76614	0.78356	0.999997	18147	1	0.092322
NonTargetingControlGuideForHuman_0901	1	0.71404	0.71413	1.0	17312	0	1.4742	0.28596	0.28583	0.99509	10248	1	1.4742
HCRTR2	6	0.71415	0.82809	1.0	17313	1	0.58399	0.67273	0.80035	0.999997	16880	2	0.58399
SIGLEC1	6	0.7142	0.82813	1.0	17314	1	1.4201	0.096832	0.24397	0.993881	4969	4	1.4201
GPANK1	6	0.71421	0.82813	1.0	17315	2	-0.047142	0.26005	0.47191	0.997138	9623	2	-0.047142
TNIK	5	0.71429	0.78757	1.0	17316	1	0.36457	0.5188	0.67251	0.997138	14671	2	0.36457
FLT3LG	6	0.71445	0.82832	1.0	17317	2	0.1556	0.82815	0.87921	0.999997	18716	1	0.1556
HIST2H4B	1	0.71451	0.71463	1.0	17318	0	1.4564	0.28549	0.28537	0.99509	10235	1	1.4564
DACT1	6	0.71453	0.82838	1.0	17319	2	0.76947	0.076924	0.20543	0.993881	4183	3	0.76947
ATG12	6	0.71456	0.8284	1.0	17320	1	0.83035	0.16271	0.36251	0.997138	7322	4	0.83035
TMEM123	6	0.71467	0.8285	1.0	17321	1	0.34045	0.61875	0.76463	0.999997	16103	2	0.34045
TPM1	6	0.71473	0.82854	1.0	17322	2	-0.19517	0.92725	0.93027	0.999997	20106	1	-0.19517
ZNF587B	6	0.71482	0.82861	1.0	17323	2	0.66222	0.37559	0.59476	0.997138	12128	3	0.66222
TIGD6	6	0.71488	0.82865	1.0	17324	1	2.594	0.017212	0.06347	0.977806	1306	4	2.594
CHST11	5	0.71492	0.78785	1.0	17325	1	-0.17624	0.88037	0.8849	0.999997	19361	1	-0.17624
PLCH1	6	0.71498	0.82873	1.0	17326	1	0.73939	0.38517	0.60472	0.997138	12330	2	0.73939
C9orf24	6	0.71506	0.82878	1.0	17327	1	0.96451	0.29913	0.51413	0.997138	10542	3	0.96451
XKR8	6	0.71512	0.82883	1.0	17328	2	0.083727	0.42812	0.64864	0.997138	13282	2	0.083727
NonTargetingControlGuideForHuman_0644	1	0.71526	0.71538	1.0	17329	0	1.4661	0.28474	0.28459	0.99509	10220	1	1.4661
FAM203A	6	0.71527	0.82895	1.0	17330	2	2.4459	0.025653	0.090024	0.979378	1844	4	2.4459
C11orf21	6	0.71537	0.82903	1.0	17331	2	0.069554	0.16432	0.36517	0.997138	7362	1	0.069554
ANKRD40	6	0.71541	0.82906	1.0	17332	2	0.48856	0.0027189	0.013403	0.835197	321	3	0.48856
SUSD3	6	0.71548	0.82911	1.0	17333	1	1.2274	0.04069	0.13102	0.991414	2636	3	1.2274
SCNN1A	6	0.71558	0.82918	1.0	17334	1	0.81419	0.38662	0.60625	0.997138	12366	3	0.81419
RAB33A	6	0.71563	0.82922	1.0	17335	2	0.34139	0.59993	0.75249	0.999509	15828	2	0.34139
LPAR3	6	0.71565	0.82923	1.0	17336	1	2.1479	0.0099785	0.039804	0.94912	859	5	2.1479
ZNF43	6	0.71579	0.82933	1.0	17337	1	2.1528	0.0073646	0.030788	0.923456	684	5	2.1528
CCDC149	6	0.71587	0.82939	1.0	17338	1	1.1148	0.046611	0.14359	0.993881	2895	4	1.1148
NTMT1	6	0.71596	0.82947	1.0	17339	1	0.68168	0.098281	0.24665	0.993881	5028	3	0.68168
ALDH3A2	6	0.71611	0.82959	1.0	17340	1	0.23884	0.42569	0.64619	0.997138	13228	2	0.23884
PDILT	6	0.71635	0.82977	1.0	17341	2	-0.02859	0.79177	0.86686	0.999997	18362	1	-0.02859
HSD17B3	6	0.71637	0.82978	1.0	17342	2	-0.31204	0.095999	0.24237	0.993881	4940	1	-0.31204
CXCL9	6	0.71639	0.82979	1.0	17343	1	0.81005	0.37858	0.59789	0.997138	12182	3	0.81005
FAM131A	6	0.71648	0.82988	1.0	17344	1	0.93353	0.25663	0.46817	0.997138	9535	3	0.93353
GHSR	6	0.71651	0.8299	1.0	17345	2	0.47353	0.15621	0.35132	0.997138	7112	3	0.47353
CYP39A1	6	0.71658	0.82996	1.0	17346	2	0.31607	0.35103	0.56929	0.997138	11640	3	0.31607
PPEF1	5	0.7166	0.78853	1.0	17347	1	0.51134	0.62015	0.75424	0.999509	16128	2	0.51134
C16orf72	4	0.71663	0.74514	1.0	17348	1	-0.0078015	0.77989	0.79304	0.999997	18268	1	-0.0078015
TMEM140	6	0.71665	0.83	1.0	17349	1	1.7066	0.0074032	0.030925	0.925703	685	5	1.7066
PPP1R10	3	0.71671	0.71847	1.0	17350	1	0.78162	0.7032	0.70905	0.99798	17309	1	0.78162
PLXNA2	6	0.71673	0.83006	1.0	17351	1	2.5164	0.015359	0.057518	0.974613	1188	4	2.5164
EPB41L4B	6	0.71677	0.83009	1.0	17352	2	1.6682	0.040963	0.1316	0.991414	2654	4	1.6682
ZSCAN21	6	0.71678	0.8301	1.0	17353	2	0.98835	0.28432	0.49819	0.997138	10210	3	0.98835
hsa-mir-1281	3	0.71689	0.71863	1.0	17354	1	0.84207	0.016701	0.043498	0.959077	1272	2	0.84207
CERKL	6	0.71694	0.83021	1.0	17355	2	0.42563	0.24273	0.45276	0.997138	9198	2	0.42563
LARP4B	6	0.71695	0.83022	1.0	17356	1	0.073814	0.43463	0.65428	0.997138	13414	2	0.073814
C11orf73	6	0.71695	0.83022	1.0	17357	1	1.9253	0.010875	0.042795	0.956536	916	3	1.9253
CNIH2	6	0.71697	0.83024	1.0	17358	2	0.025753	0.65026	0.78516	0.999997	16558	2	0.025753
UCN	6	0.71711	0.83035	1.0	17359	1	1.9378	0.06565	0.18298	0.993881	3724	4	1.9378
SPHAR	1	0.71715	0.71725	1.0	17360	0	1.0919	0.28285	0.28271	0.99509	10177	1	1.0919
CCDC81	6	0.71718	0.8304	1.0	17361	1	1.5175	0.032458	0.11042	0.979379	2245	5	1.5175
BAAT	6	0.7172	0.83041	1.0	17362	2	0.26334	0.068269	0.18822	0.993881	3833	3	0.26334
HHEX	6	0.7172	0.83042	1.0	17363	1	2.055	0.013899	0.0528	0.973673	1093	4	2.055
EIF1AY	6	0.71725	0.83045	1.0	17364	2	0.79439	0.26345	0.4756	0.997138	9713	3	0.79439
KIRREL	6	0.71728	0.83046	1.0	17365	2	-0.13255	0.31309	0.52912	0.997138	10833	1	-0.13255
MRPS17	6	0.71739	0.83054	1.0	17366	1	1.6239	0.00039225	0.0020748	0.57142	71	4	1.6239
DOT1L	6	0.71762	0.83072	1.0	17367	2	1.981	0.0025697	0.012708	0.820206	308	4	1.981
SP6	6	0.71763	0.83073	1.0	17368	2	0.32145	0.35585	0.57423	0.997138	11733	2	0.32145
PRKX	6	0.71796	0.83097	1.0	17369	1	0.96751	0.20421	0.41027	0.997138	8311	3	0.96751
KRTAP19-1	5	0.71804	0.78914	1.0	17370	1	1.653	0.056825	0.15714	0.993881	3362	3	1.653
DDIT3	5	0.71809	0.78916	1.0	17371	1	1.8669	0.087852	0.22039	0.993881	4646	3	1.8669
GPLD1	6	0.71809	0.83108	1.0	17372	2	0.92544	0.15881	0.3558	0.997138	7194	4	0.92544
MGAM	6	0.71815	0.83114	1.0	17373	2	0.56042	0.18108	0.38417	0.997138	7772	3	0.56042
POU4F2	6	0.71819	0.83117	1.0	17374	1	-0.34086	0.74304	0.84997	0.999997	17891	2	-0.34086
PGM5	6	0.71828	0.83122	1.0	17375	2	-0.23477	0.94218	0.94264	0.999997	20397	1	-0.23477
TMEM92	6	0.71829	0.83124	1.0	17376	2	0.81199	0.37615	0.59536	0.997138	12137	3	0.81199
SH3YL1	6	0.71833	0.83126	1.0	17377	1	0.23232	0.58716	0.74441	0.999509	15628	2	0.23232
RD3	6	0.71845	0.83135	1.0	17378	2	2.1171	0.0057667	0.025096	0.912274	561	3	2.1171
DGAT2	6	0.71875	0.83159	1.0	17379	2	0.073461	0.9082	0.91715	0.999997	19767	1	0.073461
OPN1MW	6	0.71886	0.83167	1.0	17380	2	0.0057109	0.61116	0.75964	0.999509	16000	1	0.0057109
NonTargetingControlGuideForHuman_0519	1	0.71889	0.71897	1.0	17381	0	1.4877	0.28111	0.28101	0.99509	10145	1	1.4877
HELZ	6	0.7189	0.83169	1.0	17382	1	2.5241	0.0059759	0.025861	0.915079	574	5	2.5241
hsa-mir-649	4	0.71893	0.74661	1.0	17383	1	0.63687	0.77334	0.78847	0.999997	18199	1	0.63687
CTNNA1	6	0.71898	0.83176	1.0	17384	2	0.95286	0.13465	0.31345	0.99635	6362	4	0.95286
IL17RD	6	0.719	0.83177	1.0	17385	1	2.7886	0.0047354	0.021398	0.893764	493	4	2.7886
ABCC4	6	0.71904	0.8318	1.0	17386	1	0.4107	0.21265	0.41962	0.997138	8487	3	0.4107
hsa-mir-1273f	4	0.71904	0.74668	1.0	17387	1	0.69233	0.31565	0.47027	0.997138	10884	2	0.69233
HCAR1	6	0.71907	0.83182	1.0	17388	2	0.27107	0.63027	0.77198	0.999997	16276	2	0.27107
LRP4	6	0.71911	0.83184	1.0	17389	1	0.40374	0.74178	0.84902	0.999997	17861	2	0.40374
HSFX2	2	0.7192	0.7191	1.0	17390	0	0.47975	0.59046	0.59143	0.997138	15684	1	0.47975
LMO7	5	0.71922	0.78964	1.0	17391	1	-0.24098	0.371	0.56059	0.997138	12026	2	-0.24098
TGM1	6	0.71927	0.83195	1.0	17392	2	0.62161	0.11969	0.28645	0.99509	5795	3	0.62161
LLGL1	6	0.71932	0.83198	1.0	17393	2	0.41828	0.22461	0.43278	0.997138	8783	3	0.41828
ATP11A	6	0.71935	0.83201	1.0	17394	2	-0.31172	0.43639	0.65525	0.997138	13442	2	-0.31172
UBE2E3	6	0.71944	0.83207	1.0	17395	2	0.94972	0.10814	0.26517	0.994618	5403	4	0.94972
RAB40C	5	0.71946	0.78974	1.0	17396	1	1.0723	0.080828	0.20978	0.993881	4338	3	1.0723
PPP3CC	6	0.71953	0.83214	1.0	17397	2	0.75939	0.11017	0.26894	0.994618	5478	3	0.75939
OR4C46	6	0.71968	0.83225	1.0	17398	1	0.14918	0.62307	0.76737	0.999997	16173	2	0.14918
PLEKHA4	6	0.71972	0.83228	1.0	17399	1	0.4268	0.082545	0.21637	0.993881	4420	2	0.4268
NUP85	6	0.71982	0.83237	1.0	17400	1	0.64346	0.34103	0.55877	0.997138	11424	3	0.64346
EDA	6	0.71992	0.83245	1.0	17401	2	0.78687	0.29143	0.50589	0.997138	10366	3	0.78687
POU2F2	6	0.72002	0.83253	1.0	17402	2	-0.070445	0.38399	0.60349	0.997138	12304	2	-0.070445
LGALS2	6	0.7201	0.83259	1.0	17403	2	-0.418	0.91686	0.92282	0.999997	19913	1	-0.418
ZNF264	6	0.72011	0.8326	1.0	17404	1	2.2119	0.020816	0.074977	0.977806	1547	4	2.2119
MAP3K4	6	0.72012	0.8326	1.0	17405	2	0.90174	0.0025607	0.012661	0.820206	307	3	0.90174
NonTargetingControlGuideForHuman_0845	1	0.72013	0.72024	1.0	17406	0	1.5032	0.27987	0.27978	0.99509	10115	1	1.5032
MYO7B	6	0.72014	0.83262	1.0	17407	1	0.81702	0.10027	0.25045	0.993881	5101	3	0.81702
C8orf48	6	0.72019	0.83265	1.0	17408	2	0.70152	0.21135	0.41817	0.997138	8462	3	0.70152
TRIM64B	4	0.7202	0.74742	1.0	17409	1	1.0279	0.19166	0.35205	0.997138	8031	2	1.0279
KIF24	6	0.7203	0.83273	1.0	17410	2	1.4766	0.037008	0.12299	0.991008	2476	3	1.4766
CACNB2	6	0.72036	0.83278	1.0	17411	2	0.62268	0.4128	0.63311	0.997138	12977	3	0.62268
ATP6V0C	2	0.72038	0.72029	1.0	17412	0	0.67317	0.31484	0.36163	0.997138	10864	1	0.67317
NPR3	6	0.72041	0.83281	1.0	17413	1	1.2944	0.099888	0.24973	0.993881	5087	4	1.2944
ZFAND6	6	0.72042	0.83281	1.0	17414	2	-0.16659	0.05476	0.1607	0.993881	3258	2	-0.16659
THEG	6	0.72047	0.83285	1.0	17415	2	-0.11492	0.21705	0.42445	0.997138	8591	2	-0.11492
MAGEA1	6	0.72049	0.83286	1.0	17416	1	0.22098	0.60367	0.75485	0.999509	15883	2	0.22098
CHAMP1	6	0.7205	0.83287	1.0	17417	2	0.13437	0.6336	0.7742	0.999997	16341	2	0.13437
SERPINB8	6	0.72056	0.83292	1.0	17418	2	0.17564	0.5257	0.70678	0.997777	14760	1	0.17564
FUNDC1	6	0.72056	0.83292	1.0	17419	1	0.54787	0.30427	0.51968	0.997138	10637	2	0.54787
ELAVL3	5	0.7208	0.79029	1.0	17420	1	2.2085	0.053338	0.14893	0.993881	3196	3	2.2085
USP37	6	0.7208	0.8331	1.0	17421	1	1.1876	0.050693	0.15217	0.993881	3062	3	1.1876
C11orf16	6	0.72082	0.83312	1.0	17422	2	0.76123	0.17804	0.38072	0.997138	7708	3	0.76123
EPHA7	6	0.72087	0.83315	1.0	17423	1	1.4603	0.013927	0.052903	0.973673	1094	5	1.4603
TENM3	6	0.72095	0.8332	1.0	17424	1	0.88473	0.1285	0.30236	0.995961	6128	4	0.88473
TPPP2	6	0.72102	0.83326	1.0	17425	2	0.42639	0.74766	0.85337	0.999997	17966	2	0.42639
hsa-mir-4428	4	0.72131	0.74811	1.0	17426	1	2.3699	0.058236	0.14101	0.993881	3418	3	2.3699
STAMBPL1	6	0.72137	0.83354	1.0	17427	2	0.39983	0.018019	0.066061	0.977806	1357	3	0.39983
FAM216A	6	0.7214	0.83356	1.0	17428	2	0.41435	0.12906	0.3034	0.995961	6146	3	0.41435
RRP12	3	0.72146	0.72278	1.0	17429	1	0.57006	0.76352	0.7636	0.999997	18120	1	0.57006
CD180	6	0.72179	0.83386	1.0	17430	1	1.5546	0.063695	0.1791	0.993881	3649	3	1.5546
TSPAN8	6	0.7218	0.83387	1.0	17431	2	0.073621	0.11548	0.27869	0.99509	5656	2	0.073621
PIGG	6	0.72186	0.83392	1.0	17432	1	2.3836	0.016768	0.062048	0.977806	1276	4	2.3836
CHST13	6	0.72189	0.83394	1.0	17433	1	1.2325	0.068853	0.18939	0.993881	3849	4	1.2325
ZNF747	6	0.7219	0.83395	1.0	17434	2	2.6312	0.0079748	0.032907	0.929142	723	4	2.6312
ZFAND2B	6	0.72207	0.83407	1.0	17435	2	2.1333	0.018753	0.068396	0.977806	1405	4	2.1333
NonTargetingControlGuideForHuman_0242	1	0.72215	0.72232	1.0	17436	0	1.5197	0.27785	0.27778	0.99506	10077	1	1.5197
ZBTB9	6	0.72224	0.8342	1.0	17437	1	1.6122	0.035725	0.11992	0.988795	2412	4	1.6122
TCHHL1	6	0.72229	0.83423	1.0	17438	2	1.1197	0.15694	0.3526	0.997138	7135	3	1.1197
SOX7	6	0.72231	0.83424	1.0	17439	1	1.0824	0.10361	0.25669	0.993881	5244	3	1.0824
VSTM5	6	0.72232	0.83424	1.0	17440	2	1.3613	0.0075608	0.031476	0.925703	695	4	1.3613
CTSD	6	0.72238	0.83428	1.0	17441	2	0.96895	0.28839	0.50261	0.997138	10305	3	0.96895
FAM24B	6	0.72248	0.83434	1.0	17442	2	1.0342	0.20199	0.4078	0.997138	8258	3	1.0342
HSPA2	6	0.72248	0.83434	1.0	17443	2	1.3675	0.08694	0.22486	0.993881	4587	4	1.3675
hsa-mir-203a	3	0.72255	0.72381	1.0	17444	1	-0.33258	0.71778	0.72143	0.999046	17519	1	-0.33258
NVL	6	0.72257	0.83441	1.0	17445	1	0.99527	0.076618	0.20485	0.993881	4171	3	0.99527
USP38	6	0.7226	0.83445	1.0	17446	1	0.96665	0.13651	0.3168	0.99635	6424	4	0.96665
SPPL2A	6	0.72262	0.83446	1.0	17447	2	-0.031579	0.26812	0.48076	0.997138	9834	2	-0.031579
PADI1	6	0.72266	0.83449	1.0	17448	1	1.731	0.086433	0.22391	0.993881	4573	4	1.731
FAM163B	6	0.72268	0.8345	1.0	17449	2	1.4889	0.073124	0.1979	0.993881	4032	4	1.4889
CMC1	6	0.72274	0.83455	1.0	17450	2	1.1036	0.090719	0.23223	0.993881	4748	3	1.1036
HSPB2	6	0.72277	0.83457	1.0	17451	2	0.80524	0.21566	0.42293	0.997138	8554	3	0.80524
SIGLEC15	6	0.72283	0.83463	1.0	17452	2	1.646	0.048621	0.14779	0.993881	2981	4	1.646
NonTargetingControlGuideForHuman_0686	1	0.72297	0.72314	1.0	17453	0	1.5175	0.27703	0.27698	0.995054	10061	1	1.5175
MYO18A	6	0.723	0.83476	1.0	17454	1	0.19882	0.82083	0.87656	0.999997	18635	1	0.19882
GAB4	4	0.72303	0.74922	1.0	17455	1	1.8856	0.053727	0.13267	0.991602	3215	2	1.8856
LOC653486	5	0.72312	0.79131	1.0	17456	1	1.5312	0.044468	0.12788	0.991008	2812	4	1.5312
ARHGEF28	6	0.72316	0.83488	1.0	17457	1	0.51003	0.93067	0.93285	0.999997	20182	1	0.51003
GPCPD1	6	0.72318	0.83489	1.0	17458	1	2.3848	0.0050583	0.022556	0.905357	507	5	2.3848
VPS4B	6	0.72329	0.83498	1.0	17459	1	-0.1569	0.4875	0.68428	0.997138	14197	2	-0.1569
PATL1	6	0.72335	0.83502	1.0	17460	2	1.571	0.065834	0.18335	0.993881	3731	4	1.571
OR1K1	6	0.72337	0.83504	1.0	17461	2	-0.17494	0.62881	0.77105	0.999997	16246	2	-0.17494
NonTargetingControlGuideForHuman_0807	1	0.7234	0.72358	1.0	17462	0	1.5431	0.2766	0.27658	0.995054	10049	1	1.5431
REG3G	6	0.72343	0.83508	1.0	17463	2	0.52896	0.49916	0.69103	0.997138	14385	2	0.52896
OR51G2	6	0.72353	0.83517	1.0	17464	2	0.46379	0.70796	0.8248	0.999997	17379	2	0.46379
FGFR2	6	0.7237	0.83528	1.0	17465	2	-0.39247	0.85945	0.89181	0.999997	19091	1	-0.39247
VAMP5	6	0.72372	0.83529	1.0	17466	2	1.3005	0.039401	0.12821	0.991008	2573	3	1.3005
UBE2W	6	0.72373	0.83531	1.0	17467	2	0.81839	0.34403	0.56192	0.997138	11488	3	0.81839
ZNF408	6	0.72382	0.83537	1.0	17468	2	0.53873	0.31036	0.52621	0.997138	10759	3	0.53873
OR2V1	5	0.72394	0.79166	1.0	17469	1	0.39019	0.29282	0.50071	0.997138	10397	2	0.39019
NTAN1	6	0.72396	0.83547	1.0	17470	2	0.80713	0.3945	0.61442	0.997138	12556	3	0.80713
FBXO31	6	0.72408	0.83556	1.0	17471	2	0.39777	0.85246	0.88879	0.999997	18978	1	0.39777
SEPN1	6	0.72417	0.83562	1.0	17472	2	0.25477	0.39801	0.61796	0.997138	12622	3	0.25477
hsa-mir-8075	2	0.72418	0.72409	1.0	17473	0	0.10487	0.74044	0.74037	0.999509	17840	0	0.10487
NonTargetingControlGuideForHuman_0298	1	0.72429	0.7245	1.0	17474	0	1.5511	0.27571	0.2757	0.995054	10024	1	1.5511
MOAP1	6	0.72431	0.83572	1.0	17475	2	2.2057	0.01776	0.065233	0.977806	1341	4	2.2057
CD300A	6	0.72436	0.83576	1.0	17476	1	0.73648	0.39421	0.61412	0.997138	12545	3	0.73648
FAM200A	6	0.72443	0.8358	1.0	17477	2	1.2495	0.038692	0.12667	0.991008	2549	4	1.2495
OR8S1	6	0.72446	0.83583	1.0	17478	2	-0.21044	0.73521	0.84418	0.999997	17768	2	-0.21044
C1orf185	6	0.72455	0.8359	1.0	17479	2	0.59091	0.21399	0.42112	0.997138	8515	3	0.59091
XIAP	6	0.72455	0.8359	1.0	17480	2	-0.30531	0.027979	0.097038	0.979379	1985	2	-0.30531
ZMYM4	5	0.72462	0.79195	1.0	17481	1	1.1872	0.07631	0.20124	0.993881	4156	4	1.1872
SCN8A	6	0.72465	0.83597	1.0	17482	1	0.48979	0.10297	0.25547	0.993881	5223	2	0.48979
NonTargetingControlGuideForHuman_0140	1	0.72468	0.7249	1.0	17483	0	1.5395	0.27532	0.2753	0.995054	10012	1	1.5395
ABCA12	6	0.72473	0.83603	1.0	17484	2	0.85073	0.24684	0.45719	0.997138	9285	3	0.85073
hsa-mir-527	1	0.72474	0.72496	1.0	17485	0	1.5548	0.27526	0.27524	0.995054	10007	1	1.5548
PYCARD	6	0.72475	0.83605	1.0	17486	2	-0.29707	0.54044	0.71571	0.998672	14979	2	-0.29707
SLC25A46	5	0.72476	0.792	1.0	17487	1	2.9037	0.01962	0.065172	0.977806	1459	3	2.9037
NonTargetingControlGuideForHuman_0474	1	0.72476	0.72498	1.0	17488	0	1.5302	0.27524	0.27521	0.995054	10006	1	1.5302
DNAH6	6	0.72504	0.83627	1.0	17489	2	0.13837	0.085354	0.22185	0.993881	4524	2	0.13837
LRTM2	6	0.72504	0.83628	1.0	17490	1	-0.097093	0.27287	0.48586	0.997138	9954	1	-0.097093
SPAG5	6	0.72533	0.83637	1.0	17491	1	1.6561	0.034974	0.11773	0.983893	2382	3	1.6561
FOXQ1	5	0.72534	0.79224	1.0	17492	1	-0.3743	0.74241	0.80946	0.999997	17876	1	-0.3743
NF1	6	0.72537	0.83638	1.0	17493	1	1.2687	0.15391	0.34737	0.997138	7039	3	1.2687
CRIP3	6	0.7255	0.83641	1.0	17494	1	1.3026	0.089005	0.22891	0.993881	4693	4	1.3026
MSMP	4	0.72555	0.75084	1.0	17495	1	1.0164	0.16876	0.33011	0.996907	7489	2	1.0164
AGPHD1	5	0.72564	0.79237	1.0	17496	1	0.28287	0.94491	0.9451	0.999997	20443	0	0.28287
KCNIP3	6	0.72572	0.83648	1.0	17497	1	0.23466	0.63884	0.77765	0.999997	16412	2	0.23466
DLGAP4	6	0.72575	0.83648	1.0	17498	1	0.34334	0.21014	0.4168	0.997138	8435	2	0.34334
FAM210A	5	0.72584	0.79245	1.0	17499	1	0.46431	0.54981	0.69707	0.997138	15094	2	0.46431
FAM136A	5	0.72586	0.79246	1.0	17500	1	1.992	0.054595	0.15196	0.993881	3249	3	1.992
NonTargetingControlGuideForHuman_0240	1	0.72589	0.72608	1.0	17501	0	1.5593	0.27411	0.27411	0.995054	9985	1	1.5593
PTCHD4	4	0.72593	0.75109	1.0	17502	1	-0.45784	0.15441	0.30838	0.996128	7054	1	-0.45784
GPER1	4	0.72609	0.75118	1.0	17503	1	-0.0088041	0.8706	0.87035	0.999997	19221	0	-0.0088041
NonTargetingControlGuideForHuman_0451	1	0.72623	0.72642	1.0	17504	0	1.5639	0.27377	0.27375	0.995054	9976	1	1.5639
WDR34	5	0.72637	0.79269	1.0	17505	1	1.8441	0.058427	0.16084	0.993881	3423	4	1.8441
PCDHA10	2	0.7264	0.72626	1.0	17506	0	1.0754	0.36829	0.40188	0.997138	11974	1	1.0754
hsa-mir-4467	2	0.72653	0.72639	1.0	17507	0	2.2298	0.10055	0.1708	0.993881	5113	1	2.2298
TMEM168	6	0.72664	0.83674	1.0	17508	1	-0.25123	0.26754	0.4801	0.997138	9814	2	-0.25123
EBF3	6	0.72668	0.83675	1.0	17509	1	0.75893	0.06325	0.1782	0.993881	3632	3	0.75893
TSPYL5	6	0.72676	0.83677	1.0	17510	1	1.1605	0.045188	0.14061	0.993881	2842	3	1.1605
SOD1	4	0.72678	0.75162	1.0	17511	1	1.5771	0.098125	0.21354	0.993881	5020	3	1.5771
ASL	6	0.72691	0.83681	1.0	17512	1	0.74548	0.23958	0.4493	0.997138	9107	3	0.74548
hsa-mir-6794	2	0.72712	0.72697	1.0	17513	0	1.6957	0.19645	0.27744	0.99506	8129	1	1.6957
hsa-mir-5583-1	4	0.72723	0.7519	1.0	17514	1	1.187	0.28829	0.44423	0.997138	10302	2	1.187
TMSB4X	3	0.72724	0.72819	1.0	17515	1	-0.0062109	0.32327	0.46444	0.997138	11041	1	-0.0062109
TTLL11	6	0.72735	0.83694	1.0	17516	1	1.4211	0.099444	0.24892	0.993881	5072	4	1.4211
NMD3	4	0.72761	0.75212	1.0	17517	1	0.69917	0.2388	0.39702	0.997138	9094	2	0.69917
SNX9	6	0.72763	0.83702	1.0	17518	1	2.0948	0.028602	0.098954	0.979379	2018	4	2.0948
CAPN2	5	0.72791	0.79331	1.0	17519	1	1.32	0.17366	0.34387	0.997138	7609	3	1.32
OR1A2	6	0.72802	0.83711	1.0	17520	1	0.19432	0.28858	0.50281	0.997138	10307	2	0.19432
hsa-mir-3689f	4	0.72803	0.75241	1.0	17521	1	0.086787	0.62825	0.70577	0.997413	16238	1	0.086787
SEPHS2	3	0.72825	0.72912	1.0	17522	1	0.41523	0.74379	0.74482	0.999509	17904	1	0.41523
OSER1	4	0.72826	0.75254	1.0	17523	1	0.84784	0.25924	0.41662	0.997138	9607	2	0.84784
NonTargetingControlGuideForHuman_0605	1	0.72844	0.72861	1.0	17524	0	1.5666	0.27156	0.27154	0.994618	9926	1	1.5666
hsa-mir-4661	4	0.72862	0.75279	1.0	17525	1	0.069104	0.17786	0.33882	0.997138	7704	1	0.069104
NonTargetingControlGuideForHuman_0825	1	0.72895	0.7291	1.0	17526	0	1.5856	0.27105	0.27103	0.994618	9912	1	1.5856
DGKB	6	0.72895	0.83737	1.0	17527	1	0.44107	0.5616	0.72843	0.999509	15256	2	0.44107
NonTargetingControlGuideForHuman_0146	1	0.72918	0.72934	1.0	17528	0	1.5647	0.27082	0.2708	0.994618	9904	1	1.5647
SPICE1	5	0.72919	0.79388	1.0	17529	1	2.1917	0.025039	0.079386	0.977806	1803	3	2.1917
BCAS2	5	0.72938	0.79395	1.0	17530	1	0.71838	0.35355	0.54777	0.997138	11687	2	0.71838
GSAP	5	0.72938	0.79395	1.0	17531	1	2.0873	0.01033	0.039638	0.94912	875	3	2.0873
RPL23A	3	0.72942	0.73022	1.0	17532	1	-0.51326	0.90711	0.90715	0.999997	19753	0	-0.51326
RPL8	3	0.72942	0.73022	1.0	17533	1	2.8989	0.049857	0.11955	0.988504	3025	2	2.8989
hsa-mir-4769	3	0.72942	0.73022	1.0	17534	1	5.5127	0.0016831	0.0047476	0.661042	224	2	5.5127
